0.6597708287504386,1,1,0.678578107965069,0.6460531022827467,1,0.9778112783896439,0.6418144263060805,0,0.006318988681717569,0,0,0,0.008945096361424893,0,0.02350568423565816,0.6641445632678805,0.016029348524447283,0.012830793913670402,0.018040216682555545,0.02006754426106145,0,0.6758093606191048,0.019885875462849957,0.6436055813677755,0.022191123914468446,1,0,0,0,0.0213793450801484,0.018530880009727337,0,0.007519970155978328,0.007742170010353272,0,0,0.014068937311251672,0.014314549631132772,0.0032579371266732494,0,0,0.00576979356607254,0.009513532812950986,0.02407394561811524,0.019819009846301285,0.007528032773252419,0.01867213242779619,0,0.006126498895543661,0,0.009580540677938563,0,0,0.017062926906794767,0.01627589132534471,0.9817084041428072,1,0.9922790696525391,1,0.9462013079715105,0.5958860157932734,0.9766996355162253,0.918409353188793,0,0.12423957405937472,0,0.011547969784995712,0.01354918517958394,0.10184856758375699,0.024585057765561635,0.030332849343407,0,0.01732937514369477,0.01652088492304544,0.014471588419998089,0.013176597420878799,0,0,0.012456956230613492,0.011452707537903367,0.02286488921451776,0.11015968334541978,0.12497935797470872,0.11104849251787144,0.06666429280130903,0.050806017636216325,0.1918580522799384,0.014900346501025199,0.04915753960438628,0.05624491431995033,0.0036941590636375365,0.09782629909151912,0.017002795435450406,0.010289407901404632,0.012586094166224283
0.6831122369101946,0.6729342350798255,0.6463219676764044,0.6800886602695629,0.6638497098009967,0.6886663659565759,0.6785992766597815,0.6431955113279516,0,0,0.016136062761858038,0,0,0,0.001184460900386275,0.02318283335062596,0.014491598455252847,0,0.005136656638598203,0,0.004333247358948916,0,0,0.006924274745536985,0.0072544749728528255,0.007208635709600309,0,0.0013329517305916416,0.01124057796660587,0.00654148636035945,0,0.01399450722678855,0.01107558479111495,0,0.014833223317253697,0.0050992319453569464,0,0,0,0.01295876232228595,0.004565982065856916,0,0,0.007081848589782452,0,0,0.007233982807486205,0.001241248277104573,0.012658352571843246,0.02404524411561789,0.0011046779875494351,0,0.007401562331124168,0.008779026986500137,0.019327067162432328,0.015623225292371295,0.013543235297863415,0.002161004435338243,0.005864126011292809,0.019352394471114653,0,0.016296615240512107,0.013984253758891257,0,0,0.008433599650331566,0.01601466728921362,0,0,0.01571552039410272,0.01286577727215579,0,0.024136920631121613,0,0,0,0.008846301663215112,0,0,0,0,0,0.0008181248224848781,0.0829090304726131,0.01216851345156264,0.0005494884523121746,0.007106772896343605,0.032785264027830184,0.010265791848916428,0,0,0,0.027697177642437888,0,0,0.008747240098490427
0,0.002243592731656846,0,0,0.01766381136715441,0,0.017585213060189297,0.0031607716173169542,0,0.016532603203806857,0,0,0,0.018089453626723366,0,0,0,0.012789400006245039,0,0,0.018205579474751037,0.01834501545061388,0,0,0,0,0,0,0.01646149093789089,0,0.013747126365851542,0.013426371583985464,0,0.012586637946630624,0.006662311736998683,0,0,0,0.008722543072005678,0,0.024503028245727282,0,0.01076419040257962,0,0.008361905100500699,0,0.0002792476331736793,0,0.013912645003706642,0,0.0033310830497880915,0,0.005240997015452264,0.02483468453222153,0.02349646295538794,0,0,0.0005297200992781476,0.014101200973911926,0,0.007449842979958388,0.0030654208286264306,0.024332178309965154,0,0,0.012530586360700091,0,0,0,0.011663196718225955,0.009013259620406649,0.021967706324979554,0,0,0,0,0,0.004475731697834928,0,0,0.007629071536549892,0,0.0013507020071770349,0,0.04207330336865071,0,0.0543205638379677,0.014866102450577807,0.017668637284004286,0,0.05565222511108637,0,0,0.01843165773307699,0,0.02420667585075943
0.6577350923957795,0.6513052354807976,0.6505176419551563,0.6455980557634432,0.6905863869387743,0.6600442515654156,0.6804899991498576,0.6638227560275155,0.016817779198347888,0.013305409676621865,0,0.022808345501832954,0,0,0,0.007796431478449712,0,0.008882836383047255,0,0.02197801387858897,0.002765801359307557,0.013065877428663475,0,0.015332037466540766,0.016521093230223365,0,0,0.008605069570192752,0,0.019254495799806363,0.0004936188382586193,0.004099646050399636,0,0.002635109038143235,0,0.004413313286188897,0.022032712693458956,0,0.024672959756790225,0,0.019316400306207415,0.002137644642110198,0,0,0,0.004536191726806809,0,0,0.006787285166908713,0,0,0,0,0.008237914003679481,0,0.01705997217537993,0,0,0.020867675414123647,0,0.0073021094653173855,0.013915818821348158,0,0,0,0.021878501856713296,0,0.004604455334872015,0,0,0.017710036497779504,0.01685698993020135,0,0.04382896178932356,0,0.024077459078084607,0,0.04416684003170278,0,0.005916128054416431,0.046728955803040234,0.0014597616215075659,0.04583247311701805,0.015416234679864227,0.03947677650384795,0.010492217669589238,0.05194550318633226,0.004447162616506489,0.05783640415720667,0.0159543067156931,0,0.02159712540687936,0,0.022311195835405483,0,0.02234489725635235
0.00971595896003843,1,0.9788882356895303,0,0,1,0.9786490857561868,0,0,0.010976634334671987,0.023583493135804757,0,0.014809284802997225,0.01817387312942954,0,0,0,0,0,0,0.012005664399419868,0,0,0.009447823667935507,0,0.02465496134137457,0.020051578009834793,0,0,0,0.015161713193605991,0,0,0.0035764496142233148,0.01653281155351618,0.02312425168900638,0,0.001811433105864363,0.0037071971368663357,0,0.015351316927838976,0,0.015201633671710634,0.024282315370610163,0.011642268604308009,0,0.017763098243317482,0,0,0.0025554110921139073,0,0,0.0014015176323504464,0.01949968358461484,0.011685936207012176,0,0.02258629009603217,0.01965213969089034,0,0.002619409735562221,0,0.00016253744860215136,0.015145113768270213,0.016207568887011487,0.04422226317129497,0,0.015952588686196496,0.0173787502131532,0.029051487765656248,0.00481616051962111,0.015109791278429147,0.008371567495023163,0,0.03984709292452874,0.016110150281279746,0.049131584631561184,0,0.04256638403922494,0,0.06996041476119393,0.05126475370171295,0,0.021266359369746846,0.029387540082587944,0.044015690722222986,0.05245036538822862,0.08198070836532717,0.21155653427856413,0.03204884524998436,0.009125799326549671,0.007001483340487414,0.09819702279570576,0.007809456219010341,0.009572951352426496,0,0.01938853909139007
0.008575501353298981,0,0.005943458491848292,0,0,0.02210930112010979,0,0,0,0.005309609825748513,0.010214487032856934,0,0,0,0,0,0.0019174805361306057,0,0.0013880672176716014,0.00822497027954594,0.0014776419132558837,0,0,0,0,0,0,0.010047909513469889,0.01243231421959578,0.005455323361032915,0.021700236425088476,0.0012378915301060334,0,0.018269155421984633,0,0.01587226991106293,0,0.019856369976111298,0,0,0,0.012945209572101001,0.009907966757830811,0.009027901222166929,0.002196906243244823,0.00750815588977799,0,0.0013841103286070465,0.019082126089616725,0.017983497920677667,0,0,0.0055722104009856945,0,0,0,0.016229690450335555,0.008874955862192575,0,0,0,0.020628163002513744,0.012465855870019632,0,0.04902179921261865,0.00897024828043303,0,0.05211797843942628,0.061864341178205995,0,0.008423728773763007,0.03677505595133815,0.05447853644659424,0.004695585932973506,0.024186757409832716,0.02064438750878772,0.015145376738158096,0.020095551312599002,0.01427730740731441,0.04297118859186874,0.02392590569396356,0.061265929413595564,0.049722136760122056,0,0,0,0.013357766838113683,0.012363188714332906,0,0.055135511588360345,0,0.01373566646940374,0.008945822263478842,0.031795611012032134,0,0.009601924964365089
0,0.01336355306742087,0,0.019679408127533264,0.0071757201593396994,0.004416093552592598,0.020948467075118223,0.014220804392702563,0,0.0006231585589434429,0.008930675394860593,0,0.015904114118454216,0,0.010432169371140304,0,0,0.016368318764349493,0.005066520257173296,0.019115251791309722,0,0.006009863957109718,0.0056591195357385046,0,0,0.012263062433931627,0,0,0,0,0.02409769020444607,0,0,0.00774020443895348,0.01933823742550253,0,0.002447856447338459,0.024638057466556885,0.007947563601416125,0,0,0,0,0.015107745149046902,0.005180404043772235,0,0.022901597627504017,0,0,0.008174073509763341,0.015073509901273074,0.016251916992921427,0,0.005557796884079552,0,0,0.0018765180442024965,0,0.011291043815576413,0,0.01434299399161471,0.005473118730842509,0.0025204506042453612,0,0.010541955369440175,0.01957680743068253,0.02983443040389147,0,0,0.018613678605207552,0.021345989083249518,0.012651471769410495,0.05109809059667201,0.11613861718247881,0,0.014854703021207828,0.01476705973745205,0.10348804976654288,0.017426645597910156,0.04750601931841465,0.028127255187497164,0.02172513073864768,0,0.05321739425511555,0.08662074031315493,0.000789973615880174,0.05175105126478606,0.010219577542932045,0,0.023502615582443202,0,0.008379050588015385,0,0,0.0244166403355841,0.00675417012034778
0.6565206854421395,1,0,0,0.6820548424957901,0.9944602656451381,0.017549700471164692,0,0,0.01663297834046027,0.015461010971952821,0,0,0,0,0.013328113259982805,0.00177586862336932,0,0.014750400082793158,0.021025519602845773,0,0,0,0.01418788937277895,0.012341667586491944,0.01058456645691958,0.02372154861062903,0,0,0.0052463723966002405,0,0.011805818262925144,0.017347023996094176,0,0.010348321992077313,0,0,0,0.00010774718409624629,0.011594522682546387,0.0038515267777270044,0.024037945325692932,0.021566192936416463,0,0,0.02050759884203033,0,0,0.9900682528989758,0.0030681598094531247,0,0.02147094178313124,0.005114741498345172,0,0.020573268781274596,0.015046381204263177,0.030619187524506597,0.09826968780286824,0,0.05754577373583787,0.006398974777358859,0.004457687327510372,0,0.01906403679818183,0,0,0.0034945995100039984,0.02440753683423137,0,0,0,0,0.00746215521198425,0.055712776830376044,0,0.08157189776986326,0,0.05939405008405732,0.0015773002522705749,0.11886551311008128,0.049960260869175405,0,0.019041448074912908,0,0.0005426846430114484,0,0.04014381808682534,0,0.012507828393622855,0.012284904441281597,0.015846193347431366,0,0,0.019146382775361126,0.0024198695621401533,0
0,0.6699694906758599,0.6424137690373491,0,0,0.655000913820032,0.6836833110935318,0.014814061568716109,0.01412549354686658,0.021642601765479812,0,0.006072470187164947,0,0.016874976305298696,0,0,0.0221538233043028,0,0,0,0,0,0.008550181894870279,0,0,0,0,0.01011157658477686,0,0.017934590084363194,0,0.01106193919889611,0.001833316191992579,0,0,0,0,0.006911584766713402,0,0.006818569789173018,0,0.01637067213394768,0,0.022842115470714817,0.006185909964783648,0.009177399029373362,0.021627709919983244,0,1,1,1,1,0.9841011279738869,0.9870290084073772,1,0.9817933085223486,1,0.986371477228217,1,0.9903031945468187,0.980230721062103,0.9781193247810345,1,1,0.04221487403641444,0.02795834331392289,0.059357640121758516,0.17447730359019775,0.05301217097264389,0.04062795853147711,0.08842500633411089,0.18905065013015854,0.05499849305930178,0.058273174979194216,0.0008378482874522696,0,0.04982284832462616,0.027945889488471817,0.014395357525933327,0,0.007670891795027257,0.021069765687131703,0,0.04888267401667408,0.048258810742953226,0.08259135819394708,0.019789295483566487,0.09677343070332996,0,0,0,0,0.01811946433412807,0.03784834427077069,0,0
0.6423084905903198,0.32417415245218756,0.3293058170346309,0.6630089137619302,0.6881459955510868,0.35492250511312784,0.32771536980874066,0.6736759237840027,0,0,0.007814671089539732,0.007391708089585303,0.005756073812151314,0.022008231342209333,0.010930789448709394,0,0.021049015548785542,0,0,0.02369493413718684,0,0.005406982268568639,0.0019331663548922018,0,0,0,0.007200799927547502,0,0.011958129376832365,0,0,0,0,0,0,0,0,0,0.008274085135251602,0.017367156815436324,0,0,0.008083147924146805,0.008064625232346762,0,0,0.005570971546196702,0.0062148315555993205,0,0,0.02171463884076456,0,0,0,0,0,0,0.0169915963403866,0.009216753481453666,0,0,0,0.012027804717872854,0,0.022235656699639707,0.022586199703231308,0.04839878496480733,0,0,0,0.03626568092401846,0,0.04565925395613507,0,0.011118025179896164,0,0.023032421061248316,0.022817876532754487,0.01652045765707834,0,0,0,0,0,0,0,0,0,0,0.0020419105277237615,0,0.0011690630622528176,0,0,0,0
